new_filename,lighting_level,garbage,bulkywaste,garbagebag,cardboard,litter
1080.jpg,high_light,0,0,0,0,0
4751.jpg,low_light,1,0,0,1,0
3936.jpg,medium_light,0,0,0,0,0
18684.jpg,medium_light,0,0,0,0,0
15004.jpg,low_light,1,0,0,1,0
3043.jpg,high_light,0,0,0,0,0
7451.jpg,medium_light,0,0,0,0,0
2897.jpg,high_light,0,0,0,0,0
17936.jpg,medium_light,0,0,0,0,0
7390.jpg,medium_light,0,0,0,0,0
24286.jpg,medium_light,1,1,0,0,1
18846.jpg,medium_light,1,1,0,1,1
48.jpg,high_light,0,0,0,0,0
17997.jpg,medium_light,0,0,0,0,0
2913.jpg,medium_light,0,0,0,0,0
4748.jpg,medium_light,0,0,0,0,0
7240.jpg,high_light,0,0,0,0,0
1258.jpg,high_light,0,0,0,0,0
13212.jpg,low_light,0,0,0,0,0
16890.jpg,low_light,1,0,1,0,0
6614.jpg,low_light,0,0,0,0,0
21215.jpg,low_light,1,0,0,0,1
24995.jpg,medium_light,0,0,0,0,0
14352.jpg,high_light,1,1,0,1,1
433.jpg,low_light,0,0,0,0,0
22079.jpg,low_light,1,1,0,1,0
3354.jpg,high_light,0,0,0,0,0
19128.jpg,medium_light,0,0,0,0,0
18539.jpg,low_light,1,1,0,0,0
13521.jpg,medium_light,0,0,0,0,0
4346.jpg,low_light,0,0,0,0,0
21662.jpg,high_light,1,1,0,0,0
20949.jpg,medium_light,0,0,0,0,0
5736.jpg,medium_light,1,0,1,1,1
4238.jpg,medium_light,1,0,0,0,1
2924.jpg,medium_light,1,1,0,1,0
20384.jpg,low_light,1,1,0,1,1
3315.jpg,high_light,0,0,0,0,0
24404.jpg,high_light,0,0,0,0,0
6171.jpg,medium_light,0,0,0,0,0
11549.jpg,high_light,0,0,0,0,0
1565.jpg,low_light,0,0,0,0,0
23759.jpg,medium_light,0,0,0,0,0
21042.jpg,medium_light,0,0,0,0,0
5677.jpg,medium_light,1,1,0,0,0
2143.jpg,high_light,0,0,0,0,0
7435.jpg,medium_light,0,0,0,0,0
14965.jpg,high_light,0,0,0,0,0
8392.jpg,low_light,1,1,0,0,0
24186.jpg,low_light,0,0,0,0,0
4108.jpg,high_light,0,0,0,0,0
24722.jpg,medium_light,0,0,0,0,0
21199.jpg,medium_light,0,0,0,0,0
11719.jpg,medium_light,0,0,0,0,0
4497.jpg,medium_light,0,0,0,0,0
22639.jpg,medium_light,0,0,0,0,0
17566.jpg,high_light,1,1,0,1,0
15480.jpg,high_light,0,0,0,0,0
9906.jpg,medium_light,1,0,0,1,0
15853.jpg,low_light,1,0,0,1,0
880.jpg,medium_light,1,0,1,0,0
23792.jpg,medium_light,0,0,0,0,0
15508.jpg,medium_light,0,0,0,0,0
85.jpg,medium_light,1,1,1,1,1
11232.jpg,medium_light,0,0,0,0,0
10077.jpg,medium_light,0,0,0,0,0
10616.jpg,medium_light,0,0,0,0,0
21572.jpg,medium_light,0,0,0,0,0
12609.jpg,high_light,0,0,0,0,0
16749.jpg,low_light,1,0,0,1,0
1130.jpg,medium_light,0,0,0,0,0
2319.jpg,high_light,0,0,0,0,0
18690.jpg,high_light,0,0,0,0,0
4252.jpg,medium_light,0,0,0,0,0
16017.jpg,low_light,0,0,0,0,0
20541.jpg,medium_light,1,1,1,1,0
10317.jpg,low_light,1,1,0,0,0
17450.jpg,low_light,1,1,1,1,1
4282.jpg,low_light,0,0,0,0,0
20411.jpg,low_light,1,1,0,1,0
12455.jpg,high_light,1,1,0,0,0
15298.jpg,medium_light,0,0,0,0,0
14164.jpg,low_light,0,0,0,0,0
7859.jpg,high_light,1,0,0,1,0
2955.jpg,medium_light,0,0,0,0,0
24036.jpg,low_light,1,0,0,1,1
23343.jpg,medium_light,0,0,0,0,0
23417.jpg,medium_light,0,0,0,0,0
22761.jpg,high_light,1,0,0,0,1
21537.jpg,medium_light,0,0,0,0,0
22373.jpg,low_light,1,1,1,0,0
8914.jpg,high_light,0,0,0,0,0
14987.jpg,low_light,1,0,0,1,0
9966.jpg,high_light,0,0,0,0,0
10891.jpg,low_light,1,1,0,1,0
12768.jpg,high_light,1,0,0,0,1
4988.jpg,medium_light,1,1,0,0,0
3489.jpg,medium_light,0,0,0,0,0
4640.jpg,high_light,0,0,0,0,0
13116.jpg,high_light,0,0,0,0,0
5802.jpg,low_light,1,1,0,1,0
12549.jpg,medium_light,1,0,0,1,1
13011.jpg,low_light,0,0,0,0,0
7286.jpg,medium_light,0,0,0,0,0
14118.jpg,high_light,1,0,0,0,1
3909.jpg,medium_light,0,0,0,0,0
22295.jpg,low_light,0,0,0,0,0
9141.jpg,low_light,0,0,0,0,0
13454.jpg,low_light,0,0,0,0,0
14895.jpg,low_light,1,0,0,0,1
22570.jpg,high_light,0,0,0,0,0
12200.jpg,medium_light,1,1,0,0,0
9107.jpg,medium_light,1,1,1,0,1
23203.jpg,high_light,0,0,0,0,0
8816.jpg,low_light,0,0,0,0,0
23861.jpg,low_light,0,0,0,0,0
13140.jpg,low_light,1,1,0,1,1
5459.jpg,low_light,1,1,0,0,0
1597.jpg,high_light,0,0,0,0,0
6556.jpg,high_light,1,1,0,1,0
17564.jpg,low_light,0,0,0,0,0
1131.jpg,medium_light,0,0,0,0,0
24020.jpg,high_light,0,0,0,0,0
17131.jpg,medium_light,1,1,0,0,0
2976.jpg,medium_light,0,0,0,0,0
8142.jpg,high_light,1,1,0,0,0
20511.jpg,medium_light,1,1,0,1,0
16125.jpg,high_light,0,0,0,0,0
10260.jpg,medium_light,1,1,0,1,0
23974.jpg,medium_light,1,0,0,0,1
7163.jpg,high_light,0,0,0,0,0
4316.jpg,low_light,1,0,0,0,1
8701.jpg,medium_light,0,0,0,0,0
4586.jpg,high_light,0,0,0,0,0
3104.jpg,high_light,0,0,0,0,0
17327.jpg,high_light,0,0,0,0,0
23937.jpg,high_light,0,0,0,0,0
6515.jpg,high_light,0,0,0,0,0
14993.jpg,high_light,0,0,0,0,0
21337.jpg,low_light,1,1,1,1,0
23042.jpg,medium_light,0,0,0,0,0
5601.jpg,high_light,1,0,0,0,1
12635.jpg,medium_light,1,1,0,1,1
15988.jpg,low_light,1,1,0,0,1
18546.jpg,medium_light,1,0,0,0,1
1237.jpg,low_light,0,0,0,0,0
4680.jpg,high_light,1,0,0,1,0
4284.jpg,high_light,0,0,0,0,0
5640.jpg,medium_light,0,0,0,0,0
7454.jpg,high_light,1,1,0,0,1
10386.jpg,medium_light,0,0,0,0,0
10269.jpg,medium_light,1,0,1,0,0
6939.jpg,low_light,1,0,0,0,1
24896.jpg,low_light,0,0,0,0,0
543.jpg,low_light,0,0,0,0,0
10715.jpg,medium_light,0,0,0,0,0
20169.jpg,low_light,0,0,0,0,0
5701.jpg,high_light,0,0,0,0,0
21939.jpg,low_light,0,0,0,0,0
7181.jpg,high_light,1,0,0,0,1
6471.jpg,low_light,0,0,0,0,0
20954.jpg,medium_light,0,0,0,0,0
4984.jpg,high_light,1,1,0,0,0
14094.jpg,low_light,0,0,0,0,0
17840.jpg,high_light,0,0,0,0,0
14469.jpg,low_light,1,0,0,0,1
5665.jpg,medium_light,0,0,0,0,0
3614.jpg,high_light,1,0,0,1,0
6829.jpg,medium_light,0,0,0,0,0
9082.jpg,high_light,0,0,0,0,0
23002.jpg,low_light,1,1,0,0,0
12847.jpg,medium_light,0,0,0,0,0
1751.jpg,low_light,1,0,0,1,0
21920.jpg,medium_light,1,1,1,0,0
9622.jpg,low_light,0,0,0,0,0
4204.jpg,medium_light,1,1,0,1,1
22736.jpg,low_light,1,0,0,1,0
17437.jpg,medium_light,0,0,0,0,0
8324.jpg,low_light,0,0,0,0,0
4510.jpg,high_light,1,0,0,1,1
13574.jpg,medium_light,0,0,0,0,0
3039.jpg,low_light,0,0,0,0,0
12368.jpg,medium_light,1,1,1,0,0
21627.jpg,medium_light,0,0,0,0,0
9858.jpg,low_light,1,1,1,0,0
13517.jpg,high_light,0,0,0,0,0
9664.jpg,medium_light,1,0,1,1,0
13044.jpg,low_light,0,0,0,0,0
6203.jpg,low_light,0,0,0,0,0
23340.jpg,high_light,0,0,0,0,0
15389.jpg,high_light,1,0,0,0,1
15075.jpg,low_light,0,0,0,0,0
293.jpg,medium_light,0,0,0,0,0
4301.jpg,low_light,0,0,0,0,0
6902.jpg,low_light,1,1,0,0,0
7903.jpg,high_light,0,0,0,0,0
9117.jpg,low_light,1,0,0,0,1
4167.jpg,high_light,0,0,0,0,0
2406.jpg,high_light,1,1,1,1,0
5985.jpg,medium_light,1,0,1,0,0
17763.jpg,high_light,0,0,0,0,0
10467.jpg,medium_light,0,0,0,0,0
19457.jpg,medium_light,0,0,0,0,0
21812.jpg,low_light,0,0,0,0,0
8495.jpg,low_light,1,1,0,0,1
10834.jpg,high_light,1,0,0,0,1
3327.jpg,low_light,0,0,0,0,0
36.jpg,medium_light,0,0,0,0,0
9740.jpg,low_light,0,0,0,0,0
14973.jpg,medium_light,1,1,0,0,0
21473.jpg,low_light,1,0,0,0,1
24969.jpg,low_light,1,1,0,1,1
12161.jpg,medium_light,0,0,0,0,0
1625.jpg,low_light,1,1,0,1,0
14073.jpg,high_light,0,0,0,0,0
19210.jpg,high_light,0,0,0,0,0
3471.jpg,medium_light,0,0,0,0,0
13788.jpg,high_light,0,0,0,0,0
970.jpg,medium_light,0,0,0,0,0
6783.jpg,medium_light,0,0,0,0,0
20902.jpg,high_light,0,0,0,0,0
22564.jpg,low_light,0,0,0,0,0
21839.jpg,high_light,0,0,0,0,0
2043.jpg,low_light,1,1,0,0,1
18995.jpg,low_light,0,0,0,0,0
22773.jpg,low_light,1,1,0,0,1
431.jpg,high_light,0,0,0,0,0
23627.jpg,medium_light,1,0,0,1,1
704.jpg,medium_light,0,0,0,0,0
19484.jpg,high_light,0,0,0,0,0
4919.jpg,medium_light,1,1,0,1,0
19062.jpg,low_light,1,1,0,1,0
14417.jpg,medium_light,1,1,0,1,0
14716.jpg,high_light,0,0,0,0,0
11651.jpg,medium_light,0,0,0,0,0
19207.jpg,low_light,0,0,0,0,0
6889.jpg,low_light,1,1,0,0,0
12546.jpg,low_light,1,0,0,1,0
18411.jpg,medium_light,0,0,0,0,0
17175.jpg,medium_light,0,0,0,0,0
4120.jpg,medium_light,1,0,0,1,0
23389.jpg,medium_light,1,1,0,1,0
13981.jpg,medium_light,0,0,0,0,0
1939.jpg,low_light,0,0,0,0,0
12233.jpg,high_light,1,1,0,0,1
12521.jpg,high_light,0,0,0,0,0
22527.jpg,high_light,0,0,0,0,0
19187.jpg,medium_light,0,0,0,0,0
21684.jpg,medium_light,1,0,0,0,1
12008.jpg,medium_light,1,0,0,0,1
3366.jpg,medium_light,0,0,0,0,0
9983.jpg,medium_light,1,0,0,0,1
475.jpg,high_light,1,0,0,1,0
10875.jpg,low_light,1,1,0,0,0
18169.jpg,medium_light,0,0,0,0,0
14052.jpg,low_light,1,0,0,0,1
9851.jpg,low_light,1,1,0,1,0
17826.jpg,low_light,1,1,1,1,1
20412.jpg,medium_light,1,0,1,0,1
24597.jpg,high_light,1,1,0,0,0
10639.jpg,high_light,0,0,0,0,0
24613.jpg,high_light,0,0,0,0,0
4147.jpg,high_light,0,0,0,0,0
2026.jpg,low_light,0,0,0,0,0
19193.jpg,medium_light,0,0,0,0,0
15002.jpg,high_light,0,0,0,0,0
14247.jpg,medium_light,0,0,0,0,0
3081.jpg,low_light,1,0,1,1,1
3060.jpg,high_light,1,0,0,0,1
685.jpg,medium_light,0,0,0,0,0
24427.jpg,high_light,0,0,0,0,0
22670.jpg,low_light,1,1,0,0,0
22625.jpg,low_light,0,0,0,0,0
19172.jpg,low_light,1,1,0,1,1
17291.jpg,low_light,1,1,0,0,0
22600.jpg,medium_light,0,0,0,0,0
500.jpg,high_light,0,0,0,0,0
19651.jpg,high_light,0,0,0,0,0
22078.jpg,high_light,0,0,0,0,0
9456.jpg,medium_light,0,0,0,0,0
13452.jpg,high_light,1,0,0,0,1
1803.jpg,high_light,0,0,0,0,0
564.jpg,high_light,0,0,0,0,0
16541.jpg,high_light,0,0,0,0,0
13947.jpg,low_light,1,1,0,1,0
10288.jpg,medium_light,0,0,0,0,0
3068.jpg,medium_light,0,0,0,0,0
5227.jpg,high_light,0,0,0,0,0
23199.jpg,medium_light,0,0,0,0,0
24648.jpg,medium_light,0,0,0,0,0
18289.jpg,medium_light,0,0,0,0,0
6814.jpg,high_light,1,0,0,0,1
2776.jpg,high_light,0,0,0,0,0
16783.jpg,medium_light,1,1,0,0,0
1008.jpg,low_light,1,0,0,0,1
5537.jpg,high_light,0,0,0,0,0
7109.jpg,medium_light,0,0,0,0,0
1141.jpg,medium_light,1,1,0,0,0
16415.jpg,medium_light,0,0,0,0,0
3113.jpg,low_light,1,1,0,1,1
3361.jpg,low_light,0,0,0,0,0
9055.jpg,low_light,0,0,0,0,0
20780.jpg,medium_light,1,0,0,1,0
8528.jpg,medium_light,0,0,0,0,0
5149.jpg,high_light,0,0,0,0,0
11388.jpg,low_light,1,1,0,0,0
9136.jpg,medium_light,0,0,0,0,0
19434.jpg,high_light,0,0,0,0,0
13110.jpg,low_light,0,0,0,0,0
13113.jpg,high_light,1,1,1,1,1
5289.jpg,medium_light,0,0,0,0,0
10966.jpg,high_light,0,0,0,0,0
6267.jpg,medium_light,0,0,0,0,0
3754.jpg,low_light,1,1,0,1,1
5229.jpg,low_light,1,0,0,1,0
14652.jpg,medium_light,1,0,0,0,1
10934.jpg,low_light,0,0,0,0,0
21343.jpg,medium_light,1,1,0,1,0
19342.jpg,low_light,0,0,0,0,0
12664.jpg,high_light,1,1,0,0,0
3067.jpg,high_light,0,0,0,0,0
4872.jpg,medium_light,1,0,0,0,1
9355.jpg,medium_light,0,0,0,0,0
9584.jpg,medium_light,1,1,0,0,0
24059.jpg,low_light,0,0,0,0,0
1390.jpg,medium_light,0,0,0,0,0
1573.jpg,low_light,0,0,0,0,0
13757.jpg,high_light,1,0,0,0,1
6285.jpg,medium_light,1,0,0,1,1
3116.jpg,high_light,1,0,0,0,1
10728.jpg,high_light,0,0,0,0,0
15024.jpg,low_light,0,0,0,0,0
11171.jpg,high_light,0,0,0,0,0
7965.jpg,medium_light,0,0,0,0,0
14606.jpg,high_light,0,0,0,0,0
20506.jpg,medium_light,0,0,0,0,0
2096.jpg,low_light,0,0,0,0,0
11278.jpg,medium_light,0,0,0,0,0
4115.jpg,medium_light,1,1,0,1,0
11924.jpg,medium_light,0,0,0,0,0
19774.jpg,high_light,0,0,0,0,0
2055.jpg,high_light,0,0,0,0,0
1478.jpg,high_light,0,0,0,0,0
20815.jpg,low_light,0,0,0,0,0
12999.jpg,high_light,0,0,0,0,0
19190.jpg,low_light,1,1,0,0,1
6842.jpg,high_light,0,0,0,0,0
3082.jpg,low_light,1,1,0,1,0
17333.jpg,high_light,1,0,0,0,1
19452.jpg,medium_light,0,0,0,0,0
1355.jpg,high_light,1,0,0,0,1
369.jpg,high_light,0,0,0,0,0
5514.jpg,low_light,1,1,0,0,0
8136.jpg,medium_light,0,0,0,0,0
6275.jpg,medium_light,1,1,0,0,0
16569.jpg,high_light,0,0,0,0,0
17571.jpg,medium_light,0,0,0,0,0
6849.jpg,medium_light,1,0,0,1,0
18488.jpg,low_light,0,0,0,0,0
24966.jpg,low_light,0,0,0,0,0
19388.jpg,low_light,1,0,0,0,1
13905.jpg,low_light,0,0,0,0,0
1445.jpg,low_light,1,0,0,1,0
9695.jpg,high_light,0,0,0,0,0
11721.jpg,high_light,0,0,0,0,0
3734.jpg,high_light,1,1,0,0,1
22006.jpg,high_light,0,0,0,0,0
12510.jpg,high_light,0,0,0,0,0
4612.jpg,low_light,0,0,0,0,0
16507.jpg,low_light,0,0,0,0,0
14301.jpg,low_light,0,0,0,0,0
15148.jpg,medium_light,1,1,1,0,0
8371.jpg,low_light,0,0,0,0,0
24907.jpg,medium_light,1,0,0,1,0
12353.jpg,low_light,1,0,0,0,1
24494.jpg,high_light,0,0,0,0,0
7334.jpg,low_light,1,1,0,1,0
17249.jpg,high_light,0,0,0,0,0
20256.jpg,medium_light,0,0,0,0,0
2675.jpg,high_light,1,1,0,0,0
14275.jpg,low_light,1,0,0,1,0
11260.jpg,medium_light,0,0,0,0,0
8470.jpg,low_light,1,1,1,1,0
2737.jpg,high_light,1,0,0,0,1
16672.jpg,low_light,0,0,0,0,0
14631.jpg,medium_light,0,0,0,0,0
19058.jpg,high_light,0,0,0,0,0
14179.jpg,high_light,1,0,0,0,1
15012.jpg,medium_light,1,0,0,0,1
8779.jpg,medium_light,1,1,0,0,0
3555.jpg,low_light,1,1,0,0,0
24028.jpg,low_light,1,1,0,1,0
1541.jpg,low_light,1,0,0,1,0
1885.jpg,high_light,1,0,0,0,1
537.jpg,medium_light,0,0,0,0,0
5934.jpg,medium_light,0,0,0,0,0
22671.jpg,low_light,1,1,0,0,0
20910.jpg,high_light,0,0,0,0,0
2747.jpg,high_light,0,0,0,0,0
20356.jpg,low_light,0,0,0,0,0
23534.jpg,low_light,1,1,0,0,0
5952.jpg,high_light,1,1,0,0,0
17231.jpg,high_light,1,1,0,0,0
11763.jpg,medium_light,0,0,0,0,0
5405.jpg,high_light,0,0,0,0,0
24095.jpg,low_light,0,0,0,0,0
2716.jpg,low_light,0,0,0,0,0
16386.jpg,medium_light,1,0,0,0,1
8630.jpg,high_light,1,1,0,0,0
10388.jpg,low_light,1,1,0,0,1
856.jpg,low_light,1,0,0,1,1
15886.jpg,medium_light,1,1,0,0,0
7110.jpg,medium_light,0,0,0,0,0
20235.jpg,low_light,0,0,0,0,0
9369.jpg,low_light,1,1,0,1,0
1902.jpg,medium_light,0,0,0,0,0
21836.jpg,high_light,0,0,0,0,0
18419.jpg,medium_light,1,1,0,1,0
16941.jpg,medium_light,0,0,0,0,0
8338.jpg,high_light,0,0,0,0,0
18637.jpg,high_light,0,0,0,0,0
15661.jpg,high_light,0,0,0,0,0
24412.jpg,medium_light,0,0,0,0,0
5809.jpg,high_light,0,0,0,0,0
8181.jpg,high_light,0,0,0,0,0
4798.jpg,medium_light,0,0,0,0,0
20764.jpg,medium_light,0,0,0,0,0
8117.jpg,medium_light,0,0,0,0,0
13248.jpg,low_light,0,0,0,0,0
23207.jpg,medium_light,0,0,0,0,0
24531.jpg,medium_light,1,1,0,1,1
13677.jpg,medium_light,1,0,0,1,0
18020.jpg,low_light,1,1,0,1,1
24402.jpg,high_light,1,0,0,0,1
1951.jpg,medium_light,0,0,0,0,0
20699.jpg,medium_light,0,0,0,0,0
18971.jpg,high_light,0,0,0,0,0
17658.jpg,medium_light,0,0,0,0,0
3528.jpg,low_light,1,0,0,0,1
19013.jpg,high_light,0,0,0,0,0
9080.jpg,medium_light,0,0,0,0,0
12025.jpg,high_light,0,0,0,0,0
9853.jpg,medium_light,0,0,0,0,0
23512.jpg,medium_light,0,0,0,0,0
23387.jpg,high_light,0,0,0,0,0
9395.jpg,high_light,0,0,0,0,0
9873.jpg,high_light,0,0,0,0,0
4164.jpg,low_light,0,0,0,0,0
15718.jpg,low_light,1,0,0,0,1
19166.jpg,medium_light,1,0,0,0,1
12061.jpg,high_light,1,1,0,0,0
172.jpg,medium_light,0,0,0,0,0
14746.jpg,low_light,0,0,0,0,0
11217.jpg,low_light,1,1,1,0,0
13166.jpg,medium_light,0,0,0,0,0
16408.jpg,low_light,0,0,0,0,0
10917.jpg,medium_light,0,0,0,0,0
15396.jpg,high_light,0,0,0,0,0
13139.jpg,medium_light,1,0,0,0,1
311.jpg,medium_light,0,0,0,0,0
13179.jpg,high_light,1,1,0,1,0
2405.jpg,low_light,1,0,0,0,1
918.jpg,medium_light,0,0,0,0,0
21783.jpg,medium_light,1,0,0,0,1
15411.jpg,low_light,1,0,0,0,1
23116.jpg,low_light,1,1,1,0,0
7090.jpg,low_light,0,0,0,0,0
12505.jpg,high_light,0,0,0,0,0
928.jpg,medium_light,0,0,0,0,0
18865.jpg,low_light,0,0,0,0,0
2825.jpg,medium_light,0,0,0,0,0
7981.jpg,medium_light,1,1,0,1,1
19399.jpg,low_light,1,1,0,0,0
10081.jpg,high_light,0,0,0,0,0
7099.jpg,high_light,0,0,0,0,0
19372.jpg,medium_light,1,1,0,1,0
9779.jpg,high_light,0,0,0,0,0
6238.jpg,high_light,0,0,0,0,0
423.jpg,high_light,0,0,0,0,0
1351.jpg,high_light,0,0,0,0,0
4357.jpg,low_light,0,0,0,0,0
13328.jpg,high_light,0,0,0,0,0
2245.jpg,high_light,1,1,0,1,0
15840.jpg,low_light,0,0,0,0,0
7269.jpg,high_light,1,0,0,1,0
200.jpg,medium_light,1,1,0,0,0
17010.jpg,high_light,0,0,0,0,0
17316.jpg,high_light,0,0,0,0,0
15891.jpg,medium_light,0,0,0,0,0
24179.jpg,low_light,1,1,0,0,1
12391.jpg,low_light,1,0,1,1,0
24031.jpg,low_light,0,0,0,0,0
14695.jpg,medium_light,0,0,0,0,0
20215.jpg,low_light,0,0,0,0,0
22225.jpg,high_light,0,0,0,0,0
11428.jpg,low_light,1,0,1,0,0
11944.jpg,high_light,1,0,0,0,1
11836.jpg,low_light,0,0,0,0,0
16216.jpg,low_light,1,0,1,0,1
11682.jpg,medium_light,1,0,0,0,1
14457.jpg,low_light,1,1,1,1,1
2177.jpg,medium_light,1,1,0,1,0
12352.jpg,high_light,0,0,0,0,0
24292.jpg,medium_light,0,0,0,0,0
1434.jpg,medium_light,1,1,0,1,1
13314.jpg,low_light,0,0,0,0,0
24633.jpg,low_light,1,0,1,0,0
9447.jpg,medium_light,0,0,0,0,0
1995.jpg,low_light,1,1,1,1,1
18791.jpg,low_light,1,1,0,0,1
12572.jpg,high_light,1,1,1,1,1
2260.jpg,low_light,1,0,0,1,0
19078.jpg,medium_light,1,0,0,0,1
21341.jpg,low_light,1,1,1,1,1
8218.jpg,low_light,0,0,0,0,0
3559.jpg,high_light,0,0,0,0,0
24144.jpg,low_light,0,0,0,0,0
24839.jpg,high_light,1,1,0,0,0
12861.jpg,medium_light,1,1,0,0,0
5530.jpg,low_light,1,0,0,0,1
20355.jpg,low_light,1,1,1,1,0
11335.jpg,medium_light,1,0,0,0,1
19555.jpg,medium_light,0,0,0,0,0
16250.jpg,high_light,0,0,0,0,0
23159.jpg,high_light,1,0,0,0,1
7285.jpg,low_light,1,1,1,1,1
3828.jpg,medium_light,0,0,0,0,0
15662.jpg,medium_light,1,0,0,1,1
81.jpg,medium_light,0,0,0,0,0
24484.jpg,high_light,0,0,0,0,0
11444.jpg,low_light,0,0,0,0,0
22697.jpg,low_light,1,1,1,0,0
6032.jpg,high_light,0,0,0,0,0
9979.jpg,high_light,0,0,0,0,0
13025.jpg,medium_light,1,0,1,0,0
2308.jpg,high_light,1,1,0,0,0
19919.jpg,high_light,0,0,0,0,0
7305.jpg,low_light,1,1,0,0,0
18404.jpg,medium_light,0,0,0,0,0
4817.jpg,medium_light,1,1,0,1,1
11355.jpg,high_light,1,0,0,1,0
23591.jpg,medium_light,1,0,0,0,1
5262.jpg,medium_light,1,0,0,0,1
18381.jpg,high_light,0,0,0,0,0
21286.jpg,medium_light,1,1,0,0,0
3532.jpg,high_light,0,0,0,0,0
13795.jpg,medium_light,0,0,0,0,0
21495.jpg,high_light,1,1,1,1,0
16205.jpg,low_light,0,0,0,0,0
10545.jpg,low_light,1,0,1,1,0
16343.jpg,low_light,0,0,0,0,0
22948.jpg,medium_light,0,0,0,0,0
11002.jpg,medium_light,0,0,0,0,0
18460.jpg,medium_light,0,0,0,0,0
19217.jpg,high_light,1,0,0,1,1
10765.jpg,low_light,1,1,1,0,1
19975.jpg,medium_light,0,0,0,0,0
108.jpg,low_light,1,1,1,1,0
20715.jpg,high_light,1,0,0,1,0
4986.jpg,high_light,0,0,0,0,0
7853.jpg,high_light,0,0,0,0,0
3685.jpg,low_light,0,0,0,0,0
17549.jpg,high_light,0,0,0,0,0
19198.jpg,low_light,0,0,0,0,0
20722.jpg,medium_light,1,1,1,0,1
238.jpg,medium_light,1,0,0,0,1
18648.jpg,high_light,1,1,0,0,0
7168.jpg,medium_light,0,0,0,0,0
10050.jpg,high_light,1,1,0,0,1
19248.jpg,high_light,0,0,0,0,0
8379.jpg,medium_light,0,0,0,0,0
24462.jpg,high_light,0,0,0,0,0
6517.jpg,medium_light,1,0,0,0,1
11641.jpg,medium_light,1,0,0,0,1
10746.jpg,low_light,1,0,1,0,0
6481.jpg,low_light,0,0,0,0,0
21844.jpg,medium_light,1,0,0,1,1
21321.jpg,low_light,0,0,0,0,0
2644.jpg,low_light,0,0,0,0,0
17008.jpg,medium_light,0,0,0,0,0
5532.jpg,high_light,0,0,0,0,0
10027.jpg,medium_light,1,0,0,1,0
17764.jpg,medium_light,1,0,1,1,0
13311.jpg,low_light,1,0,0,0,1
14703.jpg,high_light,0,0,0,0,0
3367.jpg,low_light,1,0,1,1,0
14901.jpg,high_light,0,0,0,0,0
1749.jpg,low_light,1,0,0,1,1
636.jpg,high_light,0,0,0,0,0
6139.jpg,high_light,0,0,0,0,0
19848.jpg,medium_light,1,1,1,0,0
9130.jpg,medium_light,0,0,0,0,0
5678.jpg,low_light,1,1,0,0,1
21003.jpg,high_light,0,0,0,0,0
14019.jpg,medium_light,1,0,0,0,1
14124.jpg,high_light,0,0,0,0,0
8307.jpg,low_light,1,1,1,0,1
11587.jpg,low_light,1,1,0,0,1
4503.jpg,high_light,1,0,0,0,1
22317.jpg,high_light,0,0,0,0,0
9742.jpg,medium_light,0,0,0,0,0
21137.jpg,high_light,0,0,0,0,0
9701.jpg,low_light,1,0,0,0,1
5754.jpg,high_light,0,0,0,0,0
18397.jpg,low_light,1,0,0,1,0
5451.jpg,medium_light,1,1,0,1,0
12394.jpg,high_light,0,0,0,0,0
18073.jpg,high_light,0,0,0,0,0
4110.jpg,medium_light,0,0,0,0,0
5461.jpg,medium_light,1,1,0,0,0
20415.jpg,low_light,1,0,0,0,1
18038.jpg,high_light,1,1,0,0,0
3491.jpg,low_light,1,0,0,0,1
14770.jpg,low_light,1,0,1,0,1
19955.jpg,high_light,0,0,0,0,0
3630.jpg,low_light,1,0,0,1,0
11064.jpg,high_light,0,0,0,0,0
6318.jpg,high_light,1,0,0,0,1
16845.jpg,medium_light,0,0,0,0,0
20165.jpg,medium_light,1,0,0,0,1
5566.jpg,low_light,1,0,0,0,1
7160.jpg,low_light,0,0,0,0,0
16399.jpg,high_light,0,0,0,0,0
16919.jpg,low_light,0,0,0,0,0
13130.jpg,medium_light,0,0,0,0,0
10542.jpg,medium_light,0,0,0,0,0
2307.jpg,low_light,0,0,0,0,0
9323.jpg,low_light,0,0,0,0,0
12126.jpg,low_light,1,0,0,0,1
9721.jpg,high_light,0,0,0,0,0
23810.jpg,medium_light,1,1,0,0,0
2027.jpg,medium_light,0,0,0,0,0
10586.jpg,high_light,0,0,0,0,0
8352.jpg,low_light,0,0,0,0,0
2661.jpg,medium_light,0,0,0,0,0
13642.jpg,low_light,1,1,0,1,1
6888.jpg,high_light,1,0,0,0,1
8484.jpg,low_light,1,1,0,0,0
1653.jpg,high_light,0,0,0,0,0
7391.jpg,medium_light,1,1,0,1,0
22902.jpg,low_light,0,0,0,0,0
15672.jpg,medium_light,1,1,0,1,0
6802.jpg,low_light,0,0,0,0,0
18069.jpg,low_light,1,0,0,0,1
10632.jpg,medium_light,0,0,0,0,0
11363.jpg,low_light,1,0,0,1,0
2297.jpg,low_light,1,1,0,1,1
14351.jpg,high_light,0,0,0,0,0
985.jpg,medium_light,0,0,0,0,0
7243.jpg,medium_light,0,0,0,0,0
3547.jpg,medium_light,0,0,0,0,0
20615.jpg,high_light,1,1,1,0,0
8828.jpg,low_light,0,0,0,0,0
9166.jpg,high_light,1,1,0,1,0
16117.jpg,low_light,1,1,0,1,0
