new_filename,lighting_level,garbage,bulkywaste,garbagebag,cardboard,litter,lighting_id
8083.jpg,high_light,0,0,0,0,0,2
18407.jpg,high_light,0,0,0,0,0,2
10193.jpg,low_light,0,0,0,0,0,0
19511.jpg,low_light,0,0,0,0,0,0
20785.jpg,medium_light,0,0,0,0,0,1
20119.jpg,medium_light,0,0,0,0,0,1
4373.jpg,low_light,1,1,1,1,1,0
13136.jpg,low_light,1,1,0,1,1,0
11882.jpg,low_light,1,1,0,0,1,0
1860.jpg,low_light,1,0,0,0,1,0
14060.jpg,high_light,0,0,0,0,0,2
14294.jpg,low_light,1,0,0,0,1,0
4368.jpg,high_light,0,0,0,0,0,2
14051.jpg,medium_light,0,0,0,0,0,1
9667.jpg,low_light,0,0,0,0,0,0
23496.jpg,low_light,0,0,0,0,0,0
7048.jpg,high_light,0,0,0,0,0,2
8747.jpg,high_light,0,0,0,0,0,2
18135.jpg,high_light,1,1,0,1,0,2
3616.jpg,low_light,1,0,0,0,1,0
8346.jpg,low_light,0,0,0,0,0,0
24452.jpg,high_light,0,0,0,0,0,2
14312.jpg,low_light,0,0,0,0,0,0
3414.jpg,medium_light,1,0,0,0,1,1
16627.jpg,medium_light,1,0,0,1,0,1
15789.jpg,high_light,0,0,0,0,0,2
12018.jpg,low_light,0,0,0,0,0,0
21698.jpg,low_light,0,0,0,0,0,0
24105.jpg,low_light,0,0,0,0,0,0
14777.jpg,medium_light,0,0,0,0,0,1
1659.jpg,low_light,0,0,0,0,0,0
620.jpg,low_light,0,0,0,0,0,0
5200.jpg,high_light,0,0,0,0,0,2
17375.jpg,high_light,0,0,0,0,0,2
23515.jpg,low_light,0,0,0,0,0,0
16943.jpg,low_light,0,0,0,0,0,0
928.jpg,medium_light,0,0,0,0,0,1
21803.jpg,low_light,0,0,0,0,0,0
5705.jpg,low_light,0,0,0,0,0,0
19113.jpg,medium_light,1,0,0,1,0,1
23376.jpg,low_light,0,0,0,0,0,0
12532.jpg,high_light,0,0,0,0,0,2
10509.jpg,low_light,0,0,0,0,0,0
16376.jpg,high_light,0,0,0,0,0,2
9364.jpg,medium_light,1,0,1,1,1,1
5551.jpg,low_light,0,0,0,0,0,0
7392.jpg,high_light,0,0,0,0,0,2
3914.jpg,high_light,0,0,0,0,0,2
21456.jpg,high_light,0,0,0,0,0,2
16262.jpg,medium_light,0,0,0,0,0,1
12200.jpg,medium_light,1,1,0,0,0,1
10645.jpg,low_light,0,0,0,0,0,0
5815.jpg,medium_light,0,0,0,0,0,1
11734.jpg,low_light,1,1,1,1,1,0
744.jpg,high_light,0,0,0,0,0,2
23525.jpg,medium_light,0,0,0,0,0,1
13961.jpg,medium_light,1,0,1,0,0,1
19010.jpg,high_light,0,0,0,0,0,2
1861.jpg,medium_light,0,0,0,0,0,1
6564.jpg,medium_light,0,0,0,0,0,1
16404.jpg,high_light,0,0,0,0,0,2
17831.jpg,high_light,1,0,0,0,1,2
11084.jpg,high_light,0,0,0,0,0,2
2291.jpg,medium_light,0,0,0,0,0,1
9888.jpg,low_light,1,0,1,0,1,0
5614.jpg,low_light,0,0,0,0,0,0
22172.jpg,medium_light,0,0,0,0,0,1
6645.jpg,low_light,0,0,0,0,0,0
6752.jpg,medium_light,1,0,0,0,1,1
20161.jpg,high_light,0,0,0,0,0,2
16223.jpg,low_light,0,0,0,0,0,0
15346.jpg,high_light,0,0,0,0,0,2
552.jpg,high_light,0,0,0,0,0,2
230.jpg,medium_light,1,1,0,1,1,1
7623.jpg,medium_light,0,0,0,0,0,1
18627.jpg,high_light,0,0,0,0,0,2
23182.jpg,medium_light,0,0,0,0,0,1
6147.jpg,low_light,1,1,0,1,0,0
20771.jpg,low_light,1,0,1,0,0,0
5067.jpg,high_light,1,0,0,1,0,2
7960.jpg,low_light,1,0,0,0,1,0
16399.jpg,high_light,0,0,0,0,0,2
10380.jpg,medium_light,1,1,0,0,0,1
9526.jpg,high_light,0,0,0,0,0,2
21024.jpg,medium_light,1,1,0,1,0,1
17683.jpg,medium_light,0,0,0,0,0,1
4682.jpg,low_light,0,0,0,0,0,0
18641.jpg,medium_light,0,0,0,0,0,1
21253.jpg,medium_light,0,0,0,0,0,1
10501.jpg,low_light,0,0,0,0,0,0
8852.jpg,low_light,1,1,0,1,0,0
15647.jpg,low_light,1,0,0,1,0,0
851.jpg,medium_light,1,0,0,0,1,1
1469.jpg,low_light,0,0,0,0,0,0
13002.jpg,low_light,0,0,0,0,0,0
10950.jpg,low_light,1,0,0,0,1,0
548.jpg,medium_light,1,0,0,1,1,1
5700.jpg,low_light,1,1,0,0,1,0
1542.jpg,low_light,0,0,0,0,0,0
21703.jpg,medium_light,1,1,0,1,0,1
21389.jpg,high_light,0,0,0,0,0,2
7568.jpg,high_light,0,0,0,0,0,2
16249.jpg,medium_light,0,0,0,0,0,1
8197.jpg,medium_light,0,0,0,0,0,1
18154.jpg,high_light,0,0,0,0,0,2
11461.jpg,high_light,0,0,0,0,0,2
7755.jpg,medium_light,1,1,0,0,0,1
14825.jpg,low_light,0,0,0,0,0,0
15542.jpg,high_light,1,1,1,1,1,2
3816.jpg,high_light,1,1,0,0,0,2
5204.jpg,high_light,0,0,0,0,0,2
8014.jpg,low_light,1,0,1,0,0,0
19760.jpg,low_light,1,1,0,1,0,0
15055.jpg,low_light,1,1,0,1,0,0
4340.jpg,high_light,0,0,0,0,0,2
21535.jpg,low_light,0,0,0,0,0,0
5762.jpg,medium_light,1,0,0,1,1,1
3842.jpg,low_light,1,1,0,0,1,0
19656.jpg,medium_light,0,0,0,0,0,1
887.jpg,high_light,0,0,0,0,0,2
4477.jpg,low_light,0,0,0,0,0,0
19220.jpg,low_light,1,1,1,0,1,0
12887.jpg,low_light,0,0,0,0,0,0
14239.jpg,medium_light,0,0,0,0,0,1
3059.jpg,low_light,0,0,0,0,0,0
1268.jpg,medium_light,0,0,0,0,0,1
21854.jpg,low_light,1,1,0,1,0,0
9097.jpg,high_light,0,0,0,0,0,2
23786.jpg,medium_light,0,0,0,0,0,1
22651.jpg,medium_light,1,1,0,0,1,1
13049.jpg,high_light,0,0,0,0,0,2
15301.jpg,medium_light,0,0,0,0,0,1
15674.jpg,low_light,1,0,0,0,1,0
5763.jpg,high_light,1,0,0,0,1,2
17439.jpg,medium_light,0,0,0,0,0,1
23078.jpg,medium_light,1,0,1,1,0,1
2383.jpg,medium_light,1,1,1,1,1,1
17753.jpg,high_light,1,1,0,1,1,2
13144.jpg,medium_light,0,0,0,0,0,1
1735.jpg,high_light,0,0,0,0,0,2
10082.jpg,medium_light,1,0,0,1,1,1
6921.jpg,medium_light,0,0,0,0,0,1
20729.jpg,high_light,0,0,0,0,0,2
2228.jpg,low_light,0,0,0,0,0,0
863.jpg,medium_light,0,0,0,0,0,1
19219.jpg,medium_light,0,0,0,0,0,1
3176.jpg,medium_light,0,0,0,0,0,1
14192.jpg,low_light,1,1,0,1,0,0
21754.jpg,medium_light,0,0,0,0,0,1
5488.jpg,low_light,1,1,0,0,1,0
9104.jpg,high_light,0,0,0,0,0,2
18452.jpg,high_light,0,0,0,0,0,2
8170.jpg,high_light,0,0,0,0,0,2
18132.jpg,medium_light,0,0,0,0,0,1
11361.jpg,medium_light,0,0,0,0,0,1
176.jpg,low_light,1,1,0,1,1,0
24951.jpg,high_light,0,0,0,0,0,2
7716.jpg,high_light,0,0,0,0,0,2
9959.jpg,low_light,0,0,0,0,0,0
13158.jpg,high_light,0,0,0,0,0,2
6852.jpg,high_light,0,0,0,0,0,2
17815.jpg,low_light,0,0,0,0,0,0
2518.jpg,low_light,0,0,0,0,0,0
9709.jpg,medium_light,1,1,1,1,1,1
2231.jpg,medium_light,0,0,0,0,0,1
2331.jpg,medium_light,0,0,0,0,0,1
2536.jpg,high_light,0,0,0,0,0,2
4090.jpg,high_light,1,1,0,1,0,2
18947.jpg,medium_light,0,0,0,0,0,1
12354.jpg,high_light,0,0,0,0,0,2
3886.jpg,low_light,1,1,0,0,1,0
16292.jpg,medium_light,0,0,0,0,0,1
5542.jpg,medium_light,0,0,0,0,0,1
12728.jpg,high_light,0,0,0,0,0,2
11832.jpg,low_light,1,0,0,1,0,0
20713.jpg,low_light,1,1,0,1,0,0
19516.jpg,high_light,0,0,0,0,0,2
5942.jpg,medium_light,1,0,0,1,0,1
15261.jpg,high_light,0,0,0,0,0,2
24971.jpg,low_light,0,0,0,0,0,0
2967.jpg,high_light,0,0,0,0,0,2
17163.jpg,low_light,0,0,0,0,0,0
21574.jpg,low_light,0,0,0,0,0,0
20820.jpg,low_light,1,0,0,0,1,0
22445.jpg,medium_light,1,1,1,1,0,1
20660.jpg,medium_light,0,0,0,0,0,1
4292.jpg,low_light,0,0,0,0,0,0
8390.jpg,high_light,0,0,0,0,0,2
2040.jpg,low_light,1,0,0,1,0,0
18670.jpg,low_light,1,1,1,0,0,0
15446.jpg,low_light,1,0,0,0,1,0
7595.jpg,medium_light,0,0,0,0,0,1
18821.jpg,medium_light,0,0,0,0,0,1
8381.jpg,high_light,1,1,1,1,0,2
5988.jpg,medium_light,0,0,0,0,0,1
23865.jpg,low_light,1,1,0,0,1,0
24442.jpg,medium_light,1,0,0,1,0,1
8432.jpg,low_light,0,0,0,0,0,0
23497.jpg,medium_light,0,0,0,0,0,1
22597.jpg,high_light,1,0,0,0,1,2
9876.jpg,medium_light,0,0,0,0,0,1
10835.jpg,medium_light,1,1,0,1,1,1
22135.jpg,low_light,0,0,0,0,0,0
2733.jpg,high_light,0,0,0,0,0,2
13213.jpg,medium_light,0,0,0,0,0,1
7385.jpg,low_light,0,0,0,0,0,0
5671.jpg,high_light,0,0,0,0,0,2
19743.jpg,high_light,0,0,0,0,0,2
5148.jpg,medium_light,0,0,0,0,0,1
12448.jpg,high_light,1,0,0,0,1,2
14602.jpg,low_light,0,0,0,0,0,0
15772.jpg,high_light,1,1,1,0,1,2
9367.jpg,low_light,1,1,0,0,1,0
14852.jpg,medium_light,0,0,0,0,0,1
18259.jpg,medium_light,1,1,0,0,0,1
11973.jpg,high_light,0,0,0,0,0,2
14647.jpg,high_light,0,0,0,0,0,2
22940.jpg,high_light,1,0,0,0,1,2
5536.jpg,medium_light,1,1,0,0,0,1
8304.jpg,low_light,0,0,0,0,0,0
5761.jpg,medium_light,0,0,0,0,0,1
11159.jpg,medium_light,0,0,0,0,0,1
17680.jpg,low_light,0,0,0,0,0,0
20101.jpg,medium_light,1,1,0,0,1,1
20289.jpg,low_light,1,1,0,1,1,0
15667.jpg,medium_light,1,0,1,0,1,1
2166.jpg,low_light,1,0,0,0,1,0
20813.jpg,medium_light,1,1,1,1,1,1
11467.jpg,high_light,0,0,0,0,0,2
2650.jpg,low_light,1,1,0,1,0,0
3237.jpg,medium_light,1,1,1,1,0,1
17221.jpg,medium_light,1,1,0,0,1,1
16971.jpg,high_light,0,0,0,0,0,2
9031.jpg,low_light,1,0,1,1,0,0
16088.jpg,medium_light,1,1,0,0,0,1
17836.jpg,low_light,1,0,0,1,1,0
24890.jpg,low_light,0,0,0,0,0,0
19287.jpg,medium_light,0,0,0,0,0,1
24876.jpg,medium_light,1,1,0,1,0,1
4635.jpg,medium_light,0,0,0,0,0,1
19195.jpg,medium_light,0,0,0,0,0,1
10325.jpg,medium_light,1,1,0,1,0,1
1292.jpg,low_light,1,0,0,1,0,0
22923.jpg,medium_light,1,0,0,0,1,1
11567.jpg,low_light,0,0,0,0,0,0
18076.jpg,high_light,0,0,0,0,0,2
4097.jpg,medium_light,0,0,0,0,0,1
13765.jpg,high_light,0,0,0,0,0,2
1175.jpg,low_light,0,0,0,0,0,0
5602.jpg,high_light,0,0,0,0,0,2
4061.jpg,low_light,0,0,0,0,0,0
20433.jpg,low_light,1,0,0,1,0,0
24497.jpg,low_light,0,0,0,0,0,0
22602.jpg,high_light,1,1,0,1,1,2
11190.jpg,high_light,0,0,0,0,0,2
15766.jpg,high_light,0,0,0,0,0,2
1562.jpg,low_light,0,0,0,0,0,0
20095.jpg,high_light,0,0,0,0,0,2
18411.jpg,low_light,0,0,0,0,0,0
14412.jpg,low_light,1,0,0,1,0,0
12884.jpg,high_light,0,0,0,0,0,2
24567.jpg,medium_light,1,1,0,1,1,1
22830.jpg,low_light,1,1,0,0,0,0
18385.jpg,low_light,1,1,0,0,1,0
15027.jpg,medium_light,1,1,0,0,1,1
20417.jpg,high_light,0,0,0,0,0,2
24284.jpg,medium_light,0,0,0,0,0,1
19794.jpg,low_light,1,0,0,0,1,0
10841.jpg,medium_light,0,0,0,0,0,1
19093.jpg,high_light,0,0,0,0,0,2
12072.jpg,low_light,0,0,0,0,0,0
7248.jpg,low_light,1,0,0,0,1,0
16398.jpg,low_light,1,0,0,1,1,0
4493.jpg,low_light,1,1,0,0,1,0
7247.jpg,medium_light,0,0,0,0,0,1
18657.jpg,medium_light,0,0,0,0,0,1
4261.jpg,medium_light,1,1,0,0,0,1
14511.jpg,low_light,0,0,0,0,0,0
2770.jpg,high_light,0,0,0,0,0,2
17962.jpg,medium_light,0,0,0,0,0,1
13497.jpg,medium_light,1,0,0,1,1,1
3644.jpg,high_light,1,1,0,0,0,2
3086.jpg,high_light,0,0,0,0,0,2
7925.jpg,low_light,1,0,0,0,1,0
294.jpg,high_light,1,0,0,1,1,2
2543.jpg,high_light,1,1,0,0,1,2
5917.jpg,low_light,0,0,0,0,0,0
21561.jpg,high_light,0,0,0,0,0,2
15332.jpg,high_light,1,0,0,0,1,2
14517.jpg,high_light,0,0,0,0,0,2
19200.jpg,high_light,0,0,0,0,0,2
24280.jpg,low_light,0,0,0,0,0,0
11193.jpg,low_light,0,0,0,0,0,0
9090.jpg,high_light,0,0,0,0,0,2
2233.jpg,high_light,0,0,0,0,0,2
2707.jpg,medium_light,0,0,0,0,0,1
10887.jpg,high_light,1,1,1,1,1,2
18179.jpg,high_light,1,1,1,1,0,2
20108.jpg,low_light,0,0,0,0,0,0
8591.jpg,high_light,0,0,0,0,0,2
2582.jpg,low_light,0,0,0,0,0,0
5042.jpg,medium_light,0,0,0,0,0,1
14142.jpg,medium_light,1,0,0,1,0,1
3784.jpg,low_light,1,0,0,0,1,0
18193.jpg,high_light,0,0,0,0,0,2
16383.jpg,high_light,1,1,0,0,0,2
6940.jpg,medium_light,0,0,0,0,0,1
9782.jpg,medium_light,1,0,0,0,1,1
8984.jpg,low_light,1,0,1,0,0,0
22513.jpg,medium_light,1,0,0,0,1,1
8899.jpg,low_light,1,0,0,1,0,0
15780.jpg,high_light,0,0,0,0,0,2
7985.jpg,medium_light,0,0,0,0,0,1
12541.jpg,low_light,0,0,0,0,0,0
13788.jpg,medium_light,0,0,0,0,0,1
7103.jpg,low_light,1,1,1,1,1,0
21195.jpg,medium_light,0,0,0,0,0,1
6104.jpg,medium_light,1,1,0,0,1,1
24346.jpg,low_light,0,0,0,0,0,0
17834.jpg,low_light,0,0,0,0,0,0
1422.jpg,high_light,0,0,0,0,0,2
2706.jpg,high_light,0,0,0,0,0,2
17058.jpg,high_light,0,0,0,0,0,2
21630.jpg,low_light,1,1,0,0,1,0
20230.jpg,medium_light,0,0,0,0,0,1
10383.jpg,high_light,0,0,0,0,0,2
18607.jpg,high_light,1,1,0,1,0,2
11853.jpg,medium_light,0,0,0,0,0,1
18974.jpg,high_light,1,0,0,0,1,2
11559.jpg,high_light,0,0,0,0,0,2
4031.jpg,low_light,1,1,0,1,1,0
18213.jpg,low_light,0,0,0,0,0,0
23098.jpg,high_light,0,0,0,0,0,2
22113.jpg,medium_light,0,0,0,0,0,1
24407.jpg,low_light,0,0,0,0,0,0
9999.jpg,high_light,0,0,0,0,0,2
24312.jpg,medium_light,1,1,0,0,0,1
2295.jpg,low_light,0,0,0,0,0,0
24290.jpg,high_light,1,0,0,0,1,2
4945.jpg,low_light,1,1,0,1,1,0
15424.jpg,low_light,0,0,0,0,0,0
10406.jpg,medium_light,0,0,0,0,0,1
14875.jpg,high_light,1,1,0,0,0,2
23679.jpg,high_light,0,0,0,0,0,2
24440.jpg,medium_light,0,0,0,0,0,1
23275.jpg,low_light,1,0,1,1,0,0
21105.jpg,low_light,0,0,0,0,0,0
15325.jpg,low_light,0,0,0,0,0,0
12003.jpg,high_light,0,0,0,0,0,2
14710.jpg,low_light,1,1,0,0,0,0
2508.jpg,low_light,1,1,0,1,0,0
13137.jpg,low_light,0,0,0,0,0,0
17362.jpg,low_light,1,1,0,0,1,0
5349.jpg,medium_light,0,0,0,0,0,1
358.jpg,high_light,0,0,0,0,0,2
24731.jpg,low_light,1,0,0,1,1,0
8259.jpg,high_light,0,0,0,0,0,2
4496.jpg,high_light,0,0,0,0,0,2
16324.jpg,high_light,0,0,0,0,0,2
509.jpg,low_light,1,1,1,1,1,0
95.jpg,low_light,0,0,0,0,0,0
9211.jpg,medium_light,1,0,0,0,1,1
4855.jpg,medium_light,0,0,0,0,0,1
22781.jpg,medium_light,0,0,0,0,0,1
7355.jpg,low_light,0,0,0,0,0,0
17703.jpg,medium_light,0,0,0,0,0,1
14276.jpg,medium_light,0,0,0,0,0,1
1126.jpg,high_light,1,1,0,1,1,2
2789.jpg,high_light,1,0,0,0,1,2
8171.jpg,high_light,0,0,0,0,0,2
21768.jpg,high_light,0,0,0,0,0,2
3641.jpg,low_light,1,1,0,0,0,0
9850.jpg,high_light,1,1,0,0,0,2
21376.jpg,low_light,0,0,0,0,0,0
16786.jpg,medium_light,1,1,0,1,1,1
16371.jpg,medium_light,0,0,0,0,0,1
18191.jpg,high_light,0,0,0,0,0,2
21482.jpg,low_light,0,0,0,0,0,0
15981.jpg,low_light,1,1,0,0,1,0
8296.jpg,high_light,0,0,0,0,0,2
13884.jpg,medium_light,0,0,0,0,0,1
18990.jpg,high_light,0,0,0,0,0,2
15439.jpg,medium_light,0,0,0,0,0,1
18468.jpg,medium_light,0,0,0,0,0,1
4810.jpg,low_light,0,0,0,0,0,0
9892.jpg,medium_light,0,0,0,0,0,1
7927.jpg,high_light,0,0,0,0,0,2
16817.jpg,medium_light,0,0,0,0,0,1
21840.jpg,high_light,0,0,0,0,0,2
8628.jpg,medium_light,1,1,1,1,1,1
2253.jpg,high_light,0,0,0,0,0,2
18419.jpg,medium_light,1,1,0,1,0,1
12973.jpg,medium_light,1,0,0,0,1,1
7075.jpg,high_light,0,0,0,0,0,2
21682.jpg,medium_light,0,0,0,0,0,1
2110.jpg,high_light,0,0,0,0,0,2
6976.jpg,medium_light,1,1,0,0,0,1
13238.jpg,low_light,1,1,1,1,1,0
12387.jpg,medium_light,1,0,0,1,0,1
7924.jpg,low_light,1,1,0,1,0,0
1411.jpg,medium_light,1,1,1,0,0,1
8456.jpg,low_light,0,0,0,0,0,0
9307.jpg,low_light,1,1,0,1,0,0
8604.jpg,medium_light,0,0,0,0,0,1
5884.jpg,low_light,1,0,0,1,0,0
12391.jpg,medium_light,1,0,1,1,0,1
8493.jpg,high_light,0,0,0,0,0,2
2785.jpg,high_light,1,0,0,0,1,2
17153.jpg,high_light,0,0,0,0,0,2
2649.jpg,high_light,0,0,0,0,0,2
10215.jpg,medium_light,0,0,0,0,0,1
16495.jpg,low_light,1,1,0,1,0,0
9439.jpg,low_light,1,0,0,1,0,0
16563.jpg,high_light,0,0,0,0,0,2
5133.jpg,low_light,1,0,1,1,0,0
17589.jpg,high_light,1,1,0,1,1,2
20254.jpg,low_light,0,0,0,0,0,0
420.jpg,high_light,0,0,0,0,0,2
5960.jpg,high_light,0,0,0,0,0,2
10540.jpg,medium_light,0,0,0,0,0,1
2587.jpg,low_light,1,1,1,1,1,0
20951.jpg,low_light,0,0,0,0,0,0
20279.jpg,medium_light,1,1,0,0,1,1
20865.jpg,medium_light,1,1,0,1,1,1
16527.jpg,high_light,0,0,0,0,0,2
17000.jpg,high_light,0,0,0,0,0,2
2879.jpg,medium_light,0,0,0,0,0,1
18965.jpg,medium_light,0,0,0,0,0,1
6158.jpg,medium_light,0,0,0,0,0,1
13147.jpg,high_light,0,0,0,0,0,2
18151.jpg,low_light,0,0,0,0,0,0
24082.jpg,low_light,1,0,0,0,1,0
11877.jpg,medium_light,0,0,0,0,0,1
23726.jpg,medium_light,0,0,0,0,0,1
19401.jpg,low_light,0,0,0,0,0,0
8580.jpg,medium_light,1,1,0,1,0,1
5417.jpg,medium_light,0,0,0,0,0,1
1281.jpg,low_light,0,0,0,0,0,0
15767.jpg,low_light,0,0,0,0,0,0
8021.jpg,high_light,0,0,0,0,0,2
23139.jpg,low_light,1,0,0,0,1,0
23088.jpg,medium_light,0,0,0,0,0,1
1364.jpg,low_light,1,0,0,1,0,0
14813.jpg,high_light,1,0,0,0,1,2
21792.jpg,medium_light,1,0,0,0,1,1
21460.jpg,high_light,1,0,0,1,0,2
6200.jpg,low_light,1,0,0,1,0,0
15718.jpg,medium_light,1,0,0,0,1,1
14881.jpg,medium_light,0,0,0,0,0,1
23183.jpg,low_light,1,0,0,0,1,0
23300.jpg,low_light,1,1,0,0,0,0
18788.jpg,high_light,0,0,0,0,0,2
4045.jpg,high_light,0,0,0,0,0,2
17887.jpg,medium_light,1,0,0,0,1,1
737.jpg,high_light,1,0,0,0,1,2
14779.jpg,high_light,0,0,0,0,0,2
19986.jpg,medium_light,0,0,0,0,0,1
4881.jpg,medium_light,0,0,0,0,0,1
3922.jpg,low_light,1,1,0,0,0,0
16276.jpg,high_light,1,0,0,0,1,2
21544.jpg,high_light,0,0,0,0,0,2
14772.jpg,medium_light,0,0,0,0,0,1
20638.jpg,low_light,1,1,0,1,0,0
3749.jpg,low_light,0,0,0,0,0,0
21848.jpg,medium_light,0,0,0,0,0,1
6751.jpg,medium_light,1,0,0,0,1,1
4847.jpg,high_light,0,0,0,0,0,2
3245.jpg,medium_light,1,1,0,0,0,1
10920.jpg,medium_light,1,1,0,1,0,1
14332.jpg,medium_light,0,0,0,0,0,1
21476.jpg,low_light,0,0,0,0,0,0
3814.jpg,medium_light,0,0,0,0,0,1
4299.jpg,medium_light,0,0,0,0,0,1
12929.jpg,low_light,1,1,0,0,0,0
12382.jpg,medium_light,0,0,0,0,0,1
4169.jpg,medium_light,0,0,0,0,0,1
5909.jpg,medium_light,1,1,0,0,0,1
11808.jpg,medium_light,0,0,0,0,0,1
1163.jpg,low_light,1,0,0,0,1,0
14246.jpg,low_light,0,0,0,0,0,0
10247.jpg,high_light,0,0,0,0,0,2
3471.jpg,medium_light,0,0,0,0,0,1
20589.jpg,high_light,0,0,0,0,0,2
17796.jpg,low_light,1,1,1,1,1,0
14849.jpg,medium_light,0,0,0,0,0,1
5547.jpg,high_light,0,0,0,0,0,2
5528.jpg,high_light,0,0,0,0,0,2
10462.jpg,high_light,0,0,0,0,0,2
15445.jpg,low_light,1,1,0,0,0,0
21880.jpg,high_light,1,0,0,0,1,2
14224.jpg,medium_light,0,0,0,0,0,1
20847.jpg,medium_light,1,1,1,0,1,1
761.jpg,low_light,1,1,0,1,0,0
10262.jpg,high_light,1,1,0,0,0,2
10141.jpg,low_light,1,1,0,1,1,0
24805.jpg,medium_light,1,1,0,0,0,1
4756.jpg,medium_light,1,0,0,1,1,1
8393.jpg,high_light,1,0,0,0,1,2
4709.jpg,low_light,1,1,0,0,1,0
14730.jpg,medium_light,0,0,0,0,0,1
24797.jpg,high_light,0,0,0,0,0,2
5513.jpg,low_light,0,0,0,0,0,0
20941.jpg,high_light,0,0,0,0,0,2
9393.jpg,low_light,1,0,1,0,1,0
20225.jpg,medium_light,0,0,0,0,0,1
13837.jpg,low_light,1,1,1,1,1,0
18232.jpg,high_light,1,1,0,0,0,2
942.jpg,high_light,0,0,0,0,0,2
7369.jpg,medium_light,1,0,1,0,0,1
19421.jpg,high_light,0,0,0,0,0,2
24109.jpg,high_light,0,0,0,0,0,2
5452.jpg,high_light,0,0,0,0,0,2
19682.jpg,high_light,0,0,0,0,0,2
20808.jpg,medium_light,1,0,0,0,1,1
17444.jpg,low_light,1,1,0,1,0,0
11401.jpg,high_light,0,0,0,0,0,2
5876.jpg,medium_light,0,0,0,0,0,1
1332.jpg,medium_light,1,0,0,0,1,1
1122.jpg,high_light,1,0,0,1,0,2
8208.jpg,low_light,1,1,1,1,0,0
23970.jpg,high_light,0,0,0,0,0,2
16617.jpg,low_light,0,0,0,0,0,0
9778.jpg,high_light,0,0,0,0,0,2
252.jpg,medium_light,1,0,0,0,1,1
3635.jpg,low_light,1,0,0,0,1,0
24309.jpg,high_light,0,0,0,0,0,2
6116.jpg,medium_light,0,0,0,0,0,1
20282.jpg,low_light,1,1,0,0,0,0
22505.jpg,medium_light,1,0,0,0,1,1
14625.jpg,high_light,1,0,0,0,1,2
10147.jpg,high_light,0,0,0,0,0,2
10984.jpg,medium_light,0,0,0,0,0,1
12533.jpg,low_light,1,1,0,1,1,0
3453.jpg,low_light,1,1,1,0,1,0
19327.jpg,high_light,1,0,1,0,0,2
6964.jpg,medium_light,0,0,0,0,0,1
5018.jpg,high_light,0,0,0,0,0,2
16309.jpg,medium_light,0,0,0,0,0,1
4109.jpg,medium_light,0,0,0,0,0,1
7056.jpg,low_light,0,0,0,0,0,0
18388.jpg,medium_light,0,0,0,0,0,1
5752.jpg,low_light,0,0,0,0,0,0
2046.jpg,high_light,0,0,0,0,0,2
4541.jpg,medium_light,0,0,0,0,0,1
3936.jpg,medium_light,0,0,0,0,0,1
9061.jpg,low_light,0,0,0,0,0,0
3734.jpg,high_light,1,1,0,0,1,2
5983.jpg,high_light,0,0,0,0,0,2
15072.jpg,medium_light,1,0,0,1,0,1
17735.jpg,high_light,1,1,0,1,0,2
21892.jpg,medium_light,0,0,0,0,0,1
14585.jpg,low_light,1,0,0,1,0,0
13947.jpg,low_light,1,1,0,1,0,0
4020.jpg,low_light,0,0,0,0,0,0
4943.jpg,medium_light,1,0,0,0,1,1
1917.jpg,medium_light,0,0,0,0,0,1
7370.jpg,high_light,1,0,0,0,1,2
19403.jpg,medium_light,1,1,0,1,1,1
3972.jpg,high_light,0,0,0,0,0,2
5397.jpg,medium_light,0,0,0,0,0,1
1103.jpg,medium_light,1,0,0,1,1,1
11939.jpg,medium_light,1,1,0,0,0,1
19801.jpg,high_light,0,0,0,0,0,2
24855.jpg,high_light,0,0,0,0,0,2
19397.jpg,low_light,1,1,0,0,0,0
4865.jpg,high_light,0,0,0,0,0,2
7393.jpg,low_light,0,0,0,0,0,0
12409.jpg,high_light,1,1,0,1,1,2
16447.jpg,low_light,0,0,0,0,0,0
10098.jpg,medium_light,1,0,0,1,0,1
16145.jpg,high_light,0,0,0,0,0,2
10039.jpg,medium_light,1,0,0,0,1,1
17191.jpg,high_light,0,0,0,0,0,2
17121.jpg,medium_light,1,0,1,0,0,1
23614.jpg,medium_light,0,0,0,0,0,1
12534.jpg,medium_light,0,0,0,0,0,1
8807.jpg,high_light,0,0,0,0,0,2
1740.jpg,low_light,1,0,0,0,1,0
20328.jpg,low_light,0,0,0,0,0,0
24045.jpg,low_light,0,0,0,0,0,0
15086.jpg,low_light,0,0,0,0,0,0
4766.jpg,medium_light,1,1,0,0,0,1
21343.jpg,medium_light,1,1,0,1,0,1
7954.jpg,high_light,0,0,0,0,0,2
24368.jpg,medium_light,0,0,0,0,0,1
681.jpg,high_light,0,0,0,0,0,2
11034.jpg,high_light,0,0,0,0,0,2
10553.jpg,high_light,0,0,0,0,0,2
11928.jpg,low_light,1,1,0,0,0,0
14210.jpg,medium_light,0,0,0,0,0,1
3773.jpg,medium_light,0,0,0,0,0,1
19870.jpg,low_light,1,0,1,0,0,0
899.jpg,medium_light,0,0,0,0,0,1
10496.jpg,medium_light,1,1,0,1,1,1
2236.jpg,low_light,0,0,0,0,0,0
9941.jpg,medium_light,0,0,0,0,0,1
22485.jpg,high_light,0,0,0,0,0,2
5582.jpg,low_light,0,0,0,0,0,0
